open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,zip_code,gkz,country_location,download_kbit,upload_kbit,ping_ms,lte_rsrp,lte_rsrq,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength
P7328bf61-94d0-4e0c-9a66-c6ecbdeb5f2e,O820bfe60-93da-4609-b0fb-74ead4803adb,2017-05-23 19:00:24,WLAN,WLAN,,,,,,,,17700,6126,40.0,,,RTR Server 10G AT,7,3,iOS,iPhone 5s,1.7,,,,nat_local_to_public_ipv4,25255,178.165.131,,,false,
P3ea455f2-0cda-4a71-8dba-80e7f0a763ff,O5fec5f67-6c3a-4b2a-bece-59b36aeda0c4,2017-05-23 19:00:30,3G,UMTS,46.64045177404456,11.2337825261161,,10.0,,,IT,23448,4377,99.6,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,232-01,nat_local_to_public_ipv4,12793,213.225.36,,,false,
P3a737605-7dff-4ce3-949b-c84a2b772909,Ob87fe7a1-73ab-4735-aeda-cec0d6ac5bef,2017-05-23 19:00:49,WLAN,WLAN,47.93667425598821,16.228171736787647,gps,8.0,2544,30620,AT,11473,12206,135.6,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,12793,213.225.11,,,false,-45
P91f63bbd-e21b-44ce-9013-2b2d517a2eb6,O9e353cca-30db-4ea8-a994-389a21335e26,2017-05-23 19:01:05,WLAN,WLAN,,,,,,,,75258,7653,12.6,,,RTR Server 10G AT,7,3,Android,Galaxy S7,3.0.2,,,,nat_local_to_public_ipv4,8559,195.230.188,,,false,-49
P7328bf61-94d0-4e0c-9a66-c6ecbdeb5f2e,O5acdb0be-8bb2-4647-95e0-f9d37f889bb1,2017-05-23 19:01:38,WLAN,WLAN,,,,,,,,17957,6231,39.8,,,RTR Server 10G AT,7,3,iOS,iPhone 5s,1.7,,,,nat_local_to_public_ipv4,25255,178.165.131,,,false,
P342885ab-df47-4fd0-ba7f-e7625515a8b7,Oc15db147-f159-48e6-a2ee-92e916456d20,2017-05-23 19:01:48,WLAN,WLAN,48.2799254218566,14.02636125685091,,30.0,4612,40511,AT,8452,3151,158.5,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,25255,77.119.129,,,false,
P349435cb-63e3-4d62-8261-1361b85ebe09,O8fa55d95-f6b7-4087-9d8f-81d7b08db211,2017-05-23 19:02:09,LAN,LAN,48.0648436,16.3226956,Browser,153.9,2353,31710,AT,4293,5820,24.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,6830,83.65.84,,,false,
Pfe7cd7d4-7cd1-44d3-8d82-e07ff8b79bbc,O9a4c6c53-bbba-482f-9cc4-8c8456194edf,2017-05-23 19:02:22,3G,HSDPA,48.0049206270352,16.23687640765331,,10.0,2500,30604,AT,3052,1399,39.4,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,232-10,nat_local_to_public_ipv4,25255,178.165.129,,,false,
P7bcca4c4-73f2-4896-b076-fa5d6044a3e9,O37fefc5a-2287-4282-bacc-51167acffd74,2017-05-23 19:02:36,LAN,LAN,,,,,,,,73522,7270,7.9,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,6830,2a02:8388:1903::,,,false,
Pf1ff5ca1-fdf7-497a-905c-820b33830b0e,O57362ff0-5e0b-4908-9411-b705ad7a3a9c,2017-05-23 19:02:58,LAN,LAN,48.2091041,16.415049,Browser,9983.0,,,,2197,1252,28.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,91.141.2,,,false,
P56e2a821-3b36-407e-942d-9265f9a45fb8,Ocfadbd66-8256-48c3-9203-3d7c5bd8bdf8,2017-05-23 19:03:21,LAN,LAN,48.366336633663366,14.402159244264507,rastered,100.0,4210,41601,AT,736,1703,40.0,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,178.113.137,,,false,
P9c1ac4d3-62e2-4bba-8f8b-bbebe2d577d0,O11d53eff-7166-42e2-b2f0-d831b775db43,2017-05-23 19:03:21,LAN,LAN,48.2091041,16.415049,Browser,6899.0,,,,223277,24584,8.0,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,6830,84.114.95,,,false,
Pe76ccbb2-e21b-47a3-866f-08ec4f2e8499,O06c752d0-b43a-4de9-b60c-f599026ea4ab,2017-05-23 19:03:35,LAN,LAN,48.2282185,14.860193299999997,Browser,2571.0,4360,41105,AT,155219,30758,13.6,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,50782,185.159.202,,,false,
Pc9d21e2b-f96f-4cc9-b9eb-25ccbd71b92f,O9daae321-6a0f-4b15-9aa8-2b13889a7542,2017-05-23 19:03:38,WLAN,WLAN,48.06527349763968,14.005874867647858,gps,8.0,4652,41821,AT,1637,4945,51.4,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.128,,,false,-48
Pb90616fc-cb16-460d-914a-394579453c8a,O1636d1f2-1da6-4f68-bfa6-630a10645157,2017-05-23 19:03:41,WLAN,WLAN,52.5659084,9.1253381,network,98.4,,,DE,23745,1823,31.1,,,RTR Server DE,7,3,Android,SM-T555,3.0.2,,,,nat_local_to_public_ipv4,31334,77.20.164,,,false,-39
P4c839c25-fb5f-42f0-8b18-666c1b06718c,O2d68a74f-3ce9-4a0b-a2b4-ea0abdc0ff23,2017-05-23 19:03:50,LAN,LAN,,,,,,,,27485,4515,59.9,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,91.141.1,,,false,
P79cd549e-344d-4941-886e-9790313cfe46,Obe551c11-5a56-497d-9fb9-cea73a2b22fa,2017-05-23 19:03:53,LAN,LAN,,,,,,,,22911,1643,9.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,39912,37.186.11,,,false,
P5872cb61-e074-4fe1-8492-1548791449cf,O086abf01-3b9f-4418-bee5-521b2e323eb8,2017-05-23 19:03:55,LAN,LAN,,,Browser,,,,,23769,8446,29.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8412,78.132.17,,,false,
P1843aa50-357c-43e2-9a93-001fee3d27e0,O7ce19462-99d3-454e-9581-2365a6c5d3e5,2017-05-23 19:04:13,LAN,LAN,,,,,,,,10097,2735,58.5,,,RTR Websocket DE,7,3,,Chrome Mobile,0.5,,,,,6830,2a02:908:3210::,,,false,
Pd25a29d8-d14c-4ca8-9ca5-1a49b210e508,O8895f119-8897-459e-9762-4622a76bfcf2,2017-05-23 19:04:21,LAN,LAN,,,,,,,,11197,2838,12.1,,,RTR Websocket 10G AT,7,3,,IE,0.5,,,,,1901,194.166.210,,,false,
P9da73879-a62d-40fb-ac6e-8ffa927e6ebe,O6c6d676d-97a5-44ac-96d0-8ea301d354a5,2017-05-23 19:04:49,LAN,LAN,,,,,,,,4340,585,45.5,,,RTR Websocket 10G AT,7,3,,Mozilla,0.5,,,,,8447,80.121.1,,,false,
Pcbcb93af-dbb3-47da-98f9-4c83ea3493bc,O66274c2a-c8ea-4c76-bdd1-a74489ac2fd2,2017-05-23 19:04:50,WLAN,WLAN,,,,,,,,37902,4278,17.2,,,RTR Server 10G AT,7,3,Android,Samsung S6,3.0.2,,,,nat_local_to_public_ipv4,28919,213.182.245,24564,4222,false,-77
Padbd1336-7950-46b6-886c-7aeae74a3b22,O3a270f16-312c-48c7-9e43-6f2a9b510683,2017-05-23 19:04:55,WLAN,WLAN,48.0292389,16.7687416,network,39.6,2460,30704,AT,6736,487,17.4,,,RTR Server 10G AT,7,3,Android,SM-T813,3.0.2,,,,nat_local_to_public_ipv4,8447,91.113.31,,,false,-64
P3387b2ff-ef15-4f4a-9bb7-98ce3993b8a0,O84f50fbb-9c00-4240-a01e-7c49a9c8ad5d,2017-05-23 19:05:04,LAN,LAN,,,,,,,,3136,484,49.6,,,RTR Websocket 10G AT,7,3,,IE,0.5,,,,,12793,213.225.32,,,false,
Pa62f2274-1d66-42b5-a11e-1ee77de5153e,O8947d496-fa70-43b6-9e5e-b815b98421c0,2017-05-23 19:05:04,WLAN,WLAN,48.48452301878061,13.815999729170748,gps,6.0,4142,41312,AT,9989,8769,14.5,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,8447,91.113.227,,,false,-43
Pb9aa1c78-d463-42e1-b8bb-00aa51569bbd,O423b439d-6422-40c8-b94d-95e4c052e5ac,2017-05-23 19:05:05,WLAN,WLAN,47.7788328,13.0835953,network,19.4,5026,50101,AT,35570,5202,18.4,,,RTR Server 10G AT,7,3,Android,Huawei P9 Lite (VNS-L21),3.0.2,,,,nat_local_to_public_ipv4,25447,82.192.26,,,false,-58
P5beb7981-757d-4525-a593-a4c75e655f4b,O2c27087f-d688-4ceb-90b7-7c5a3149bc84,2017-05-23 19:05:11,WLAN,WLAN,48.47740075555488,15.60346914456748,,10.0,3552,31323,AT,14229,17941,30.2,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,8412,78.132.73,,,false,
P79a4f5cf-c6a8-4de4-8261-0432bc5e2d8a,O387bdd1c-a694-4646-b11f-fb2e04b10a08,2017-05-23 19:05:14,WLAN,WLAN,48.16407730250263,16.2952548710036,,65.0,1120,91201,AT,5836,437,25.9,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,1901,193.80.24,,,false,
P733315d2-4409-4fee-aee9-7255227e6969,O1f6134fc-2c80-4a9c-927a-6e9dfa11ec18,2017-05-23 19:05:19,WLAN,WLAN,,,,,,,,689,5491,47.0,,,RTR Server 10G AT,7,3,iOS,iPad 2 WiFi,1.7,,,,nat_local_to_public_ipv4,25255,77.119.130,,,false,
Pc9d21e2b-f96f-4cc9-b9eb-25ccbd71b92f,O86e620f2-8a76-4cb5-9534-62190e0bdb1f,2017-05-23 19:05:24,WLAN,WLAN,48.06537968463287,14.005961289922956,gps,4.0,4652,41821,AT,1865,4658,176.2,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.128,,,false,-45
Pdf739fb8-d4d7-4a46-9ac9-661781710363,O1390c213-8b1b-4252-b9a5-b7d06113019c,2017-05-23 19:05:25,LAN,LAN,48.2126224,16.3444586,Browser,33.0,1080,90801,AT,21331,1505,11.9,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,6830,62.178.135,,,false,
P203414b7-12c3-4904-b2c7-eed28c969ab1,O47dbb1ba-5a18-483c-ac1f-d8db32fe3741,2017-05-23 19:05:37,LAN,LAN,,,Browser,,,,,13836,3892,12.2,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,1901,194.118.117,,,false,
P4c839c25-fb5f-42f0-8b18-666c1b06718c,O9017cf66-8c85-4061-929e-d034877221cf,2017-05-23 19:05:42,LAN,LAN,,,,,,,,27483,4517,56.4,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,91.141.1,,,false,
P733315d2-4409-4fee-aee9-7255227e6969,O26ead3ee-a113-4870-a113-c08f9e3d37ea,2017-05-23 19:05:50,WLAN,WLAN,,,,,,,,970,3189,40.6,,,RTR Server 10G AT,7,1,iOS,iPad 2 WiFi,1.7,,,,nat_local_to_public_ipv4,25255,77.119.130,,,false,
P660e01d2-a9a0-42e4-9322-cb30dad3cb6f,Oca616906-83e7-4ff0-bd7b-6eff70c45e07,2017-05-23 19:05:55,WLAN,WLAN,48.24190992866479,16.44885683433753,,10.0,1220,92201,AT,21274,10456,18.7,,,RTR Server 10G AT,7,3,iOS,iPhone 5,1.7,,,,nat_local_to_public_ipv4,6830,80.108.225,,,false,
P78b9bdff-620e-4f9e-8862-82f3e7145a29,O1941bb81-0322-4b06-b322-5ffb21841245,2017-05-23 19:06:15,LAN,LAN,,,Browser,,,,,1477,8814,41.2,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,8447,192.164.151,,,false,
Pfcda365b-a761-4f2d-b3f1-bc124b64c0db,O107ffc8c-8089-46e3-8133-92358f5b6905,2017-05-23 19:06:26,4G,LTE,47.7303294,16.0843715,network,20.0,2620,31818,AT,101523,20251,17.7,-58,-7,RTR Server 10G AT,7,3,Android,Samsung S5 Neo (SM-G903F),3.0.2,232-01,A1,232-01,nat_local_to_public_ipv4,12793,213.225.37,,,false,
P82992290-053f-4760-993e-8d167faf992f,O26ee091e-78d3-46da-9089-ddb0abf5dea4,2017-05-23 19:06:32,LAN,LAN,,,,,,,,2783,9867,64.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,77.119.128,,,false,
P815d46d1-eec8-4739-9c0c-e39372e3d380,Oc6ffc669-d385-4e09-80ed-824430bd47f2,2017-05-23 19:06:34,LAN,LAN,,,,,,,,195,84,150.8,,,RTR Websocket 10G AT,7,1,,Mozilla,0.5,,,,,8412,46.125.250,,,false,
P5beb7981-757d-4525-a593-a4c75e655f4b,O89ddcd51-769b-41e1-80f9-b5cba69e5aa5,2017-05-23 19:06:41,WLAN,WLAN,48.47734597981766,15.60354516842924,,5.0,3552,31323,AT,10812,16713,30.0,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,8412,78.132.73,,,false,
Pebd2dee0-5e35-4b58-895f-77ea6f44e17e,Oc9eb4fe8-882b-4501-a0c7-b6646f813e02,2017-05-23 19:06:42,WLAN,WLAN,,,,,,,,31889,10519,33.5,,,RTR Server 10G AT,7,3,Android,SM-T580,3.0.2,,,,nat_local_to_public_ipv4,25255,178.165.128,,,false,-71
P0211d640-37ac-4fb6-91f4-b60e5a793bd4,O40aa050f-83cb-441a-ab2d-dcb121130b53,2017-05-23 19:06:46,WLAN,WLAN,,,,,,,,2927,2147,71.0,,,RTR Server 10G AT,7,3,Android,HTC Desire 530,3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.130,,,false,-41
P203414b7-12c3-4904-b2c7-eed28c969ab1,O88378b43-bf84-4b82-814b-6ef954af013d,2017-05-23 19:06:57,LAN,LAN,,,Browser,,,,,10519,2892,12.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,1901,194.118.117,,,false,
P602d61cf-d68f-4b64-a655-d823ad5f833b,Oe7ed59a4-554c-4f0a-8c46-1c79209eba85,2017-05-23 19:07:01,WLAN,WLAN,,,,,,,,553,20,400.6,,,RTR Server 10G AT,7,1,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,25255,178.113.230,,,false,
P8dafb28f-0211-478f-8831-198d9987d69d,O993f0a40-743a-4eb3-a7ca-05aa49b27faa,2017-05-23 19:07:10,4G,LTE,46.66569852740193,14.31809012779437,,30.0,9020,20418,AT,52836,18655,29.0,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,232-01,nat_public_to_public_ipv4,12793,213.225.37,,,false,
P90bbf987-838f-4483-8930-deb7d9e4e02e,Of7c19a68-b82d-47f7-9574-4c87cb00c29b,2017-05-23 19:07:28,WLAN,WLAN,47.02082552740962,15.113890760136211,gps,10.0,8570,61621,AT,5255,10216,34.7,,,RTR Server 10G AT,7,3,Android,Samsung Xcover 3,3.0.2,,,,nat_local_to_public_ipv4,25255,91.141.1,,,false,-73
P4c839c25-fb5f-42f0-8b18-666c1b06718c,O8ff84b95-c529-451c-85d2-e3fe2dbd2912,2017-05-23 19:07:52,LAN,LAN,,,,,,,,35225,4308,63.2,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,91.141.1,,,false,
P203414b7-12c3-4904-b2c7-eed28c969ab1,O129745c9-2eb4-4606-bdb5-ca7597dadfb8,2017-05-23 19:07:53,LAN,LAN,,,Browser,,,,,18686,2108,13.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,1901,194.118.117,,,false,
P1f8ce4bf-89aa-418a-837a-80ae68a294f7,O5aba8d99-8f94-4d7b-91df-4b4d87aaeee0,2017-05-23 19:07:58,4G,LTE,48.45298967,16.59706541,gps,4.0,2222,30805,AT,56048,28867,19.2,-96,-10,RTR Server 10G AT,7,3,Android,Nexus 5X,3.0.2,232-01,bob,232-11,nat_local_to_public_ipv4,12793,213.147.161,,,false,
P0211d640-37ac-4fb6-91f4-b60e5a793bd4,O0606775b-edd7-4758-a828-7be44eeba2a6,2017-05-23 19:08:01,WLAN,WLAN,,,,,,,,2315,2327,48.2,,,RTR Server 10G AT,7,3,Android,HTC Desire 530,3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.130,,,false,-39
P0ea9cf67-5674-4019-b58c-0ebc60f21151,O64560668-233b-4ca0-ac81-4c9de55759f9,2017-05-23 19:08:06,WLAN,WLAN,,,,,,,,20623,6585,10.8,,,RTR Server 10G AT,7,3,Android,Sony Xperia Z1 Compact (D5503),3.0.2,,,,nat_local_to_public_ipv4,8447,188.23.56,,,false,-76
P9f89a30a-41ff-48d2-955d-cc06197f139f,O029730f3-4639-4c1c-9933-7fb787580358,2017-05-23 19:08:09,WLAN,WLAN,48.2417354,16.3503814,network,20.1,1190,91901,AT,11936,22588,33.0,,,RTR Server 10G AT,7,3,Android,Samsung Note 4 (SM-N910F),3.0.2,,,,nat_local_to_public_ipv4,25255,178.113.217,,,false,-73
P6dcdf5a5-7ef4-40ce-9cd0-3fd2ca1ed9f9,Of1406b8f-ab8a-4951-8bd9-39c036123bdd,2017-05-23 19:08:16,LAN,LAN,,,,,,,,2273,420,34.0,,,RTR Websocket DE,7,3,,Pale Moon,0.5,,,,,20676,92.194.115,,,false,
Pbde9f6d4-78c2-48de-a348-bbeeb3aa891a,Ob06f9805-e8d2-4eca-bd09-196016f3c5be,2017-05-23 19:08:20,WLAN,WLAN,46.56962812882529,14.28887810559411,,10.0,9161,20417,AT,13770,2017,69.2,,,RTR Server 10G AT,7,3,iOS,iPhone SE,1.7,,,,nat_local_to_public_ipv4,1901,193.83.191,,,false,
Pd132a9e6-6057-4343-bea1-8bad90c251a6,O6d69cd7e-b3d3-4b73-87a8-85f899124e2c,2017-05-23 19:08:21,LAN,LAN,,,,,,,,14486,10070,67.3,,,RTR Websocket 10G AT,7,3,,Mobile Firefox,0.5,,,,,8412,213.162.68,,,false,
P7871cb9d-2a6e-4302-837a-e6b5e770d8b9,O31e671c5-4322-4339-b7a2-21b0d3639b95,2017-05-23 19:08:32,LAN,LAN,,,,,,,,4514,2125,45.8,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,178.115.131,,,false,
P4c839c25-fb5f-42f0-8b18-666c1b06718c,O3d0d8a5c-2fc0-4f58-ae31-7663632a3afb,2017-05-23 19:08:38,LAN,LAN,,,,,,,,21005,4609,59.9,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,91.141.1,,,false,
Pbf90d17f-14c5-41d6-aba3-105b11725a79,O72f24004-dfaa-421f-988a-f0797290ddfe,2017-05-23 19:08:40,4G,LTE,48.16405638125554,16.2954986002448,,30.0,1120,91201,AT,1578,6,83.5,,,RTR Server 10G AT,7,1,iOS,iPhone 6,1.7,,,232-03,nat_public_to_public_ipv4,8412,213.162.68,,,false,
P86a9c193-5377-45d8-866b-8c355471e8d7,O248a90cf-b4e4-403a-b0c9-751286a4604e,2017-05-23 19:08:49,4G,LTE,,,,,,,,2838,5127,35.2,-96,-16,RTR Server 10G AT,7,3,Android,Galaxy S7,3.0.2,232-03,T-Mobile A,232-03,nat_local_to_public_ipv4,8412,46.125.250,,,false,
Pe9b4bc09-7297-49cb-a699-d68af58f2971,O23791418-2201-46b4-8daf-d64b0521d057,2017-05-23 19:08:50,WLAN,WLAN,,,,,,,,52708,7511,25.0,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,6830,84.115.228,,,false,-78
P1a9cb936-41a4-4b76-bdbc-6109aa1dfe7c,Of8a62537-6b5c-414d-8f82-19f63f84be77,2017-05-23 19:08:57,4G,LTE,46.74134386532264,15.9187065521138,,6.0,8484,61506,AT,28453,5354,30.6,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,232-01,nat_public_to_public_ipv4,12793,213.225.7,,,false,
Pdc624ba6-4992-40a7-a71d-ea73b4e94918,O36ef128c-7016-49e0-883d-544c21b04c68,2017-05-23 19:08:59,WLAN,WLAN,48.17856067638522,16.42409001190073,,65.0,1110,91101,AT,178,10227,21.7,,,RTR Server 10G AT,7,1,iOS,iPhone 6s Plus,1.7,,,,nat_local_to_public_ipv4,6830,84.113.187,,,false,
P0fe3ece5-1777-4840-9cd9-3719f2960a8f,O00a66bc0-6793-4d0c-8413-29b1591a90cf,2017-05-23 19:09:05,WLAN,WLAN,48.24159491828724,15.92422823733117,,6.0,3041,31902,AT,34932,8601,26.9,,,RTR Server 10G AT,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,1901,213.240.125,,,false,
P58223733-cdcd-4307-b6d1-fbe2bf26b8a5,Ob1acf7f9-6159-4b7f-8ca1-5febeb1002ff,2017-05-23 19:09:34,LAN,LAN,48.351963999999995,14.494863299999997,Browser,30.0,4224,40624,AT,34353,4762,40.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,25255,77.119.129,,,false,
P23793bcf-718e-4d8b-9bf0-d988b4e3ca69,Oa16974a6-7adc-4218-9c7d-911e85fba242,2017-05-23 19:09:35,WLAN,WLAN,47.4647288167793,15.3265623189424,,65.0,8605,60209,AT,18773,21956,40.5,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,25255,91.141.2,,,false,
P39fb32e7-e840-4775-8ee6-b8a5db0883ef,O04adf394-3be7-4807-bf9d-b0cbbab5a51c,2017-05-23 19:09:36,WLAN,WLAN,46.56969183128939,14.288975587128,,10.0,9161,20417,AT,11084,4116,25.4,,,RTR Server 10G AT,7,3,iOS,iPhone SE,1.7,,,,nat_local_to_public_ipv4,12793,213.225.11,,,false,
P5b1a4ce4-3a89-48ce-a557-aa10b7f34ba1,O368fcddf-b3fd-4f0c-9202-9aa745d9db13,2017-05-23 19:10:00,LAN,LAN,48.2091041,16.415049,Browser,9983.0,,,,5474,9618,59.7,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,25255,178.115.131,,,false,
P23793bcf-718e-4d8b-9bf0-d988b4e3ca69,Ob339bac7-d309-46fb-bfc8-ed94a7197b76,2017-05-23 19:10:03,WLAN,WLAN,47.46475945456844,15.32648427265765,,65.0,8605,60209,AT,20428,18829,40.2,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,25255,91.141.2,,,false,
P0d9d06bf-d62f-4d64-bd7a-e7acce0a9fc0,Oa55b85f5-d7fd-4ea5-9b3c-d275f317746a,2017-05-23 19:10:04,WLAN,WLAN,,,,,,,,32356,11497,40.1,,,RTR Server 10G AT,7,3,Android,Galaxy S7,3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.131,,,false,-31
P0ef2eca8-d8f6-495c-9133-64fcffe568c3,Oe66f5206-6930-40f5-9392-db45246a5335,2017-05-23 19:10:05,LAN,LAN,48.27272727272727,14.578947368421053,rastered,500.0,4311,41124,AT,32535,6326,14.7,,,RTR Websocket 10G AT,7,3,,Firefox,0.5,,,,,12605,90.146.44,,,false,
P0e1fdda1-f281-4e45-9172-fd4492334d08,Ob8c0242f-551e-4f07-9d84-7545b388aff3,2017-05-23 19:10:05,WLAN,WLAN,,,,,,,,2875,4826,39.5,,,RTR Server 10G AT,7,3,Android,Galaxy S6 edge+,3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.130,,,false,-64
P3387b2ff-ef15-4f4a-9bb7-98ce3993b8a0,O9d68e661-04b7-4d80-b8f8-9b576f87414d,2017-05-23 19:10:21,LAN,LAN,,,,,,,,1141,24,50.0,,,RTR Websocket 10G AT,7,3,,IE,0.5,,,,,12793,213.225.32,,,false,
Pf6fc76a8-a441-4444-89ba-d463098a144d,Oc8c699f2-343c-4172-a3d9-154f024086e0,2017-05-23 19:10:22,WLAN,WLAN,48.15397201249043,16.44937754021419,,65.0,1110,91101,AT,74550,7439,10.8,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,6830,84.112.247,,,false,
P830d334d-40ad-402b-970e-a1bd79af4728,O633cacda-5d23-4582-831c-13c3788ffdec,2017-05-23 19:10:32,WLAN,WLAN,47.99564870544422,16.23976263033902,,65.0,2500,30604,AT,12397,10586,25.1,,,RTR Server 10G AT,7,3,iOS,iPhone 5s,1.7,,,,nat_local_to_public_ipv4,25255,178.165.128,,,false,
P78d86d66-17ae-4c0d-98c4-b6a21531a86f,O6f9d66d8-0606-49a3-a853-ecccc4ca7533,2017-05-23 19:10:34,WLAN,WLAN,,,,,,,,4431,8217,39.7,,,RTR Server 10G AT,7,3,Android,Samsung S6 edge (SM-G925F),3.0.2,,,,nat_local_to_public_ipv4,25255,77.119.128,,,false,-48
Pc907384a-46de-46d8-ada3-527b2c61c6cc,Oa3ff6fc7-9f66-41a6-96ed-0da4cedadb46,2017-05-23 19:10:35,WLAN,WLAN,,,,,,,,29494,19078,40.0,,,RTR Server 10G AT,7,3,Android,Huawei P9 Lite (VNS-L21),3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.130,,,false,-66
P2e73f02b-40bb-41ec-9347-ea05aebf95ed,Oa0267627-36da-4e80-b748-7f71ec8de9e1,2017-05-23 19:10:46,4G,LTE,48.1676233,16.3091039,network,52.4,1120,91201,AT,41303,19925,29.9,-113,-10,RTR Server 10G AT,7,3,Android,Galaxy S7,3.0.2,232-10,3 AT,232-10,nat_local_to_public_ipv4,25255,178.115.131,41884,5717,false,
Pe4f21af8-60c0-4f55-95d5-55d093cab8c3,Od9c261c5-6a8b-4da6-9d91-c21ccbd4b094,2017-05-23 19:10:48,WLAN,WLAN,48.00120993335905,15.16524246168806,,65.0,3270,32013,AT,27003,8395,15.9,,,RTR Server 10G AT,7,3,iOS,iPhone 6 Plus,1.7,,,,nat_local_to_public_ipv4,8447,178.189.224,,,false,
P0e1fdda1-f281-4e45-9172-fd4492334d08,Oeda8f962-1b28-420d-a8f2-0fc166faadf6,2017-05-23 19:11:08,WLAN,WLAN,,,,,,,,4251,5145,41.0,,,RTR Server 10G AT,7,3,Android,Galaxy S6 edge+,3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.130,,,false,-66
P9ba7f718-f26d-43ef-83db-9e4e6d60be90,O08ba1a53-8c8a-44b7-93cd-7d0bcf20a59d,2017-05-23 19:11:17,4G,LTE,48.16713407581,16.30236276423518,,1596.0,1120,91201,AT,166163,28168,22.9,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,232-01,nat_public_to_public_ipv4,12793,213.225.10,,,false,
Pad51a5d8-fc48-4198-a654-4bd61b9e0c74,Of69b59aa-3bf1-4b34-b71c-78c642c48b83,2017-05-23 19:11:31,LAN,LAN,,,Browser,,,,,3176,4399,25.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.5,,,,,8412,212.95.7,,,false,
P99261c44-54c4-4423-b24a-084e16cb1b88,O2df2514e-b3ca-4177-92ed-0bb2858a65fb,2017-05-23 19:11:44,WLAN,WLAN,47.16765164213073,14.647341108877383,gps,6.0,8750,60806,AT,70192,8996,20.0,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,35370,87.243.136,,,false,-71
